"Source Name","State Name","District Name","Block Name","GP Name","Overall","T1","T1_Grade","T2","T2_Grade","T3","T3_Grade","T4","T4_Grade","T5","T5_Grade","T6","T6_Grade","T7","T7_Grade","T8","T8_Grade","T9","T9_Grade"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Alamanda",65.82,74.44,"B - Performer",88.52,"A - Front Runner",77.33,"A - Front Runner",64.16,"B - Performer",50.9,"C - Aspirant",53.6,"C - Aspirant",68.05,"B - Performer",57.72,"C - Aspirant",66.18,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Raiwada",65.32,72.89,"B - Performer",84.21,"A - Front Runner",77.29,"A - Front Runner",59.3,"C - Aspirant",52.99,"C - Aspirant",49.79,"C - Aspirant",67.4,"B - Performer",63.42,"B - Performer",68.25,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Garisingi",65.3,80.1,"A - Front Runner",87.25,"A - Front Runner",72.15,"B - Performer",56.56,"C - Aspirant",46.29,"C - Aspirant",53.72,"C - Aspirant",72.11,"B - Performer",63.38,"B - Performer",66.65,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Kaligotla",64.85,69.13,"B - Performer",92.35,"A+ - Achiever",75.22,"A - Front Runner",69.8,"B - Performer",41.43,"C - Aspirant",56.31,"C - Aspirant",66.61,"B - Performer",57.54,"C - Aspirant",67.73,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Mushidi Palle",64.59,71.07,"B - Performer",87.39,"A - Front Runner",78.85,"A - Front Runner",57.18,"C - Aspirant",42.29,"C - Aspirant",51.38,"C - Aspirant",66.48,"B - Performer",68.95,"B - Performer",70.19,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Chintalapudi",64.02,75.45,"A - Front Runner",83.05,"A - Front Runner",75.42,"A - Front Runner",48.6,"C - Aspirant",50.48,"C - Aspirant",49.94,"C - Aspirant",72.49,"B - Performer",68.11,"B - Performer",63.21,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Alamanda Kothapalle",63.83,73.12,"B - Performer",86,"A - Front Runner",71.89,"B - Performer",59.01,"C - Aspirant",44.43,"C - Aspirant",52.43,"C - Aspirant",71.37,"B - Performer",57.72,"C - Aspirant",68.74,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Tamarabba",63.74,71.82,"B - Performer",76.49,"A - Front Runner",76.53,"A - Front Runner",59.37,"C - Aspirant",47.09,"C - Aspirant",48.8,"C - Aspirant",73.04,"B - Performer",61.42,"B - Performer",67.52,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Pedanandipalle",63.02,76.57,"A - Front Runner",81.8,"A - Front Runner",77.27,"A - Front Runner",47.5,"C - Aspirant",48.87,"C - Aspirant",49.5,"C - Aspirant",69.12,"B - Performer",61.37,"B - Performer",66.47,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Devarapalle",62.49,73.46,"B - Performer",81.73,"A - Front Runner",72.08,"B - Performer",55.75,"C - Aspirant",53.29,"C - Aspirant",53.79,"C - Aspirant",65.96,"B - Performer",48.54,"C - Aspirant",65.64,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Venkatarjupuram",62.33,69.74,"B - Performer",90.81,"A+ - Achiever",71.8,"B - Performer",55.43,"C - Aspirant",39.28,"D - Beginner",49.34,"C - Aspirant",67.53,"B - Performer",57.99,"C - Aspirant",74.21,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Vakapalle",62.19,73.27,"B - Performer",89.75,"A - Front Runner",70.78,"B - Performer",50.68,"C - Aspirant",49.33,"C - Aspirant",51.37,"C - Aspirant",62.02,"B - Performer",54.23,"C - Aspirant",69.24,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","K.Mutyalammapalem",61.93,74.44,"B - Performer",79.99,"A - Front Runner",74.63,"B - Performer",57.7,"C - Aspirant",44.95,"C - Aspirant",48.78,"C - Aspirant",67.54,"B - Performer",52.36,"C - Aspirant",67.42,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Chinanandipalle",59.86,63.74,"B - Performer",84.53,"A - Front Runner",68.89,"B - Performer",57.1,"C - Aspirant",44.75,"C - Aspirant",43.33,"C - Aspirant",62.54,"B - Performer",59.54,"C - Aspirant",64.48,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Valabu",57.14,71.6,"B - Performer",79.56,"A - Front Runner",67.73,"B - Performer",53.28,"C - Aspirant",43.36,"C - Aspirant",42.53,"C - Aspirant",62.46,"B - Performer",46.47,"C - Aspirant",59.04,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Boila Kintada",54.46,71.48,"B - Performer",89.01,"A - Front Runner",69.76,"B - Performer",51.88,"C - Aspirant",31.16,"D - Beginner",41.53,"C - Aspirant",56.47,"C - Aspirant",39.73,"D - Beginner",63.04,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","N.Gajapathinagaram",53.31,56.39,"C - Aspirant",78.62,"A - Front Runner",58.18,"C - Aspirant",42.82,"C - Aspirant",42.8,"C - Aspirant",44.99,"C - Aspirant",59.28,"C - Aspirant",52.11,"C - Aspirant",52.91,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Marepalle",51.12,68.54,"B - Performer",80,"A - Front Runner",42.6,"C - Aspirant",59.34,"C - Aspirant",36.37,"D - Beginner",38.1,"D - Beginner",55.73,"C - Aspirant",36.75,"D - Beginner",60.59,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Taruva",49.25,58.69,"C - Aspirant",83.9,"A - Front Runner",47.93,"C - Aspirant",56.86,"C - Aspirant",33.5,"D - Beginner",35.42,"D - Beginner",55.23,"C - Aspirant",37.27,"D - Beginner",51.97,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Mulakala Palle",48.53,67.78,"B - Performer",81.97,"A - Front Runner",52.77,"C - Aspirant",46.21,"C - Aspirant",29.13,"D - Beginner",33.54,"D - Beginner",54.82,"C - Aspirant",39.42,"D - Beginner",52.15,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Devarapalle.xlsx","Andhra Pradesh","Anakapalli","Devarapalle","Kothapenta",46.87,64.7,"B - Performer",82.14,"A - Front Runner",53.96,"C - Aspirant",38.67,"D - Beginner",25.62,"D - Beginner",36.81,"D - Beginner",54.64,"C - Aspirant",37.15,"D - Beginner",51.44,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Kotha Yellavaram",66.07,79.97,"A - Front Runner",87.59,"A - Front Runner",75.86,"A - Front Runner",58.32,"C - Aspirant",45.94,"C - Aspirant",57.47,"C - Aspirant",71.14,"B - Performer",64.28,"B - Performer",64.11,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Yerravaram",61.42,58.37,"C - Aspirant",83.55,"A - Front Runner",70.14,"B - Performer",61.25,"B - Performer",43.34,"C - Aspirant",56.77,"C - Aspirant",60.2,"B - Performer",65.63,"B - Performer",61.12,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Kantaram",61.01,69,"B - Performer",82.17,"A - Front Runner",69.56,"B - Performer",46.5,"C - Aspirant",50.36,"C - Aspirant",50.36,"C - Aspirant",63.26,"B - Performer",61.41,"B - Performer",64.82,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Golugonda",60.87,75.02,"A - Front Runner",68.34,"B - Performer",67.31,"B - Performer",48.87,"C - Aspirant",48.7,"C - Aspirant",55.32,"C - Aspirant",66.36,"B - Performer",58.76,"C - Aspirant",64.77,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Gadampalem",60.65,63.94,"B - Performer",92.7,"A+ - Achiever",71.36,"B - Performer",54.48,"C - Aspirant",45,"C - Aspirant",48.17,"C - Aspirant",59.08,"C - Aspirant",66.82,"B - Performer",56.27,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Ammapeta",59.89,54.65,"C - Aspirant",73.72,"B - Performer",68.07,"B - Performer",55.02,"C - Aspirant",54.75,"C - Aspirant",53.8,"C - Aspirant",62.31,"B - Performer",66.7,"B - Performer",53.64,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Cheedigummala",59.45,63.97,"B - Performer",72.68,"B - Performer",63.79,"B - Performer",57.13,"C - Aspirant",33.47,"D - Beginner",59.25,"C - Aspirant",63.3,"B - Performer",63.64,"B - Performer",68.48,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Pakalapadu",58.87,74.85,"B - Performer",90.9,"A+ - Achiever",72.14,"B - Performer",54.12,"C - Aspirant",42.55,"C - Aspirant",39.73,"D - Beginner",62.24,"B - Performer",39.67,"D - Beginner",76.57,"A - Front Runner"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Salika Mallavaram",56.98,67.34,"B - Performer",71.92,"B - Performer",66.07,"B - Performer",43.65,"C - Aspirant",41.45,"C - Aspirant",47.85,"C - Aspirant",62.33,"B - Performer",60.88,"B - Performer",60.23,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Konkasingi",54.92,71.34,"B - Performer",73.44,"B - Performer",60.95,"B - Performer",51.17,"C - Aspirant",32.79,"D - Beginner",53.38,"C - Aspirant",64.24,"B - Performer",42,"C - Aspirant",58.91,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Chodyam",53.57,70.24,"B - Performer",59.19,"C - Aspirant",55.82,"C - Aspirant",45.81,"C - Aspirant",23.57,"D - Beginner",53.93,"C - Aspirant",64.62,"B - Performer",64.66,"B - Performer",64.34,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","K.D. Peta",52.43,69.74,"B - Performer",79.73,"A - Front Runner",66.23,"B - Performer",44.94,"C - Aspirant",38.73,"D - Beginner",38.28,"D - Beginner",56.78,"C - Aspirant",36.71,"D - Beginner",58.51,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Patha Mallempeta",51.81,74.16,"B - Performer",80,"A - Front Runner",64.82,"B - Performer",39.28,"D - Beginner",36,"D - Beginner",35.38,"D - Beginner",63.51,"B - Performer",39.02,"D - Beginner",56.4,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Puttadigowrampeta",51.51,73.86,"B - Performer",80,"A - Front Runner",68.07,"B - Performer",40.32,"C - Aspirant",30.53,"D - Beginner",37.65,"D - Beginner",57.88,"C - Aspirant",39.38,"D - Beginner",60.06,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Kothamallempeta",50.85,78.61,"A - Front Runner",79.83,"A - Front Runner",68.37,"B - Performer",41,"C - Aspirant",25.6,"D - Beginner",35.83,"D - Beginner",60.94,"B - Performer",38.16,"D - Beginner",60.61,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Lingampeta",50.57,71.28,"B - Performer",75.93,"A - Front Runner",66.06,"B - Performer",36.56,"D - Beginner",31,"D - Beginner",38.56,"D - Beginner",60.49,"B - Performer",36.68,"D - Beginner",62.41,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Cheedikada",50.53,73.82,"B - Performer",68.08,"B - Performer",55.78,"C - Aspirant",39.74,"D - Beginner",29.55,"D - Beginner",44.66,"C - Aspirant",60.75,"B - Performer",44.98,"C - Aspirant",53.42,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Komira",49.96,70.21,"B - Performer",80.87,"A - Front Runner",53.57,"C - Aspirant",45.98,"C - Aspirant",26.77,"D - Beginner",39.99,"D - Beginner",58.43,"C - Aspirant",41.16,"C - Aspirant",53.89,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Yetigairampeta",49.84,75.21,"A - Front Runner",73.33,"B - Performer",63.92,"B - Performer",40.22,"C - Aspirant",25.21,"D - Beginner",37.64,"D - Beginner",63.19,"B - Performer",36.32,"D - Beginner",61.44,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Lingamdora Palem",49.71,71.31,"B - Performer",73.98,"B - Performer",61.2,"B - Performer",43.49,"C - Aspirant",29.07,"D - Beginner",33.67,"D - Beginner",62.46,"B - Performer",36.74,"D - Beginner",58.76,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Kasimi",49.29,70.63,"B - Performer",80,"A - Front Runner",63.72,"B - Performer",41.26,"C - Aspirant",28.59,"D - Beginner",34.05,"D - Beginner",56.65,"C - Aspirant",35.92,"D - Beginner",58.37,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Jogampeta",48.67,67.78,"B - Performer",88.25,"A - Front Runner",55.61,"C - Aspirant",50.52,"C - Aspirant",24.59,"D - Beginner",40.23,"C - Aspirant",55.31,"C - Aspirant",32.88,"D - Beginner",50.64,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Pappusettipalem",48.58,71.97,"B - Performer",68.5,"B - Performer",52.43,"C - Aspirant",45.33,"C - Aspirant",26.83,"D - Beginner",38.12,"D - Beginner",58.9,"C - Aspirant",35.35,"D - Beginner",60.35,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Gundupala",48.44,71.11,"B - Performer",73.09,"B - Performer",52.26,"C - Aspirant",49.87,"C - Aspirant",24.78,"D - Beginner",38.94,"D - Beginner",56.96,"C - Aspirant",39.58,"D - Beginner",49.8,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Agency Laxmipuram",47.51,63.3,"B - Performer",68.59,"B - Performer",58.51,"C - Aspirant",39.97,"D - Beginner",21.14,"D - Beginner",39.2,"D - Beginner",57.28,"C - Aspirant",44.62,"C - Aspirant",57.31,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Chinnayyapalem",46.99,67.45,"B - Performer",69.7,"B - Performer",52.89,"C - Aspirant",46.82,"C - Aspirant",23.33,"D - Beginner",36.47,"D - Beginner",53.29,"C - Aspirant",42.65,"C - Aspirant",49.6,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Golugonda.xlsx","Andhra Pradesh","Anakapalli","Golugonda","Ravanapalli",46.37,64.87,"B - Performer",72.92,"B - Performer",50.97,"C - Aspirant",48.83,"C - Aspirant",24.85,"D - Beginner",39.17,"D - Beginner",55.14,"C - Aspirant",30.81,"D - Beginner",50.87,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Kintada Kotapadu",72.15,74.84,"B - Performer",83.1,"A - Front Runner",79.21,"A - Front Runner",69.17,"B - Performer",63.79,"B - Performer",64.33,"B - Performer",73.75,"B - Performer",68.07,"B - Performer",75.43,"A - Front Runner"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Deekshitula Agraharam",67.55,80.28,"A - Front Runner",84.49,"A - Front Runner",76.05,"A - Front Runner",65.14,"B - Performer",49.11,"C - Aspirant",55.96,"C - Aspirant",70.61,"B - Performer",64.03,"B - Performer",70.18,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Chowduvada",67.3,72.36,"B - Performer",86.27,"A - Front Runner",75.4,"A - Front Runner",55.31,"C - Aspirant",54.34,"C - Aspirant",63.12,"B - Performer",71.6,"B - Performer",61.95,"B - Performer",71.54,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Koruvada",67.07,75.11,"A - Front Runner",85.23,"A - Front Runner",73.03,"B - Performer",57.78,"C - Aspirant",59.84,"C - Aspirant",55.86,"C - Aspirant",69.9,"B - Performer",61.51,"B - Performer",70.76,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Sudivalasa",66.03,72.48,"B - Performer",80.64,"A - Front Runner",71.06,"B - Performer",61.06,"B - Performer",58.41,"C - Aspirant",58.06,"C - Aspirant",67.53,"B - Performer",61.14,"B - Performer",67.17,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Pindrangi",65.55,74.66,"B - Performer",84.4,"A - Front Runner",73.58,"B - Performer",61.74,"B - Performer",48.61,"C - Aspirant",58.12,"C - Aspirant",63.15,"B - Performer",65.08,"B - Performer",67.27,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Marri Valasa",65.28,73.94,"B - Performer",83.09,"A - Front Runner",73.52,"B - Performer",53.07,"C - Aspirant",51.06,"C - Aspirant",63.62,"B - Performer",72.99,"B - Performer",61.47,"B - Performer",61.59,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Varada",65.17,69.61,"B - Performer",77.61,"A - Front Runner",71.57,"B - Performer",62.52,"B - Performer",54.61,"C - Aspirant",55.53,"C - Aspirant",69.87,"B - Performer",63.2,"B - Performer",65.48,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Gavarapalem",65.07,70.45,"B - Performer",83.9,"A - Front Runner",76.18,"A - Front Runner",56.19,"C - Aspirant",52.34,"C - Aspirant",57.11,"C - Aspirant",64,"B - Performer",67.54,"B - Performer",63.94,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Sureddipalem",64.95,79.67,"A - Front Runner",82.49,"A - Front Runner",72.76,"B - Performer",62.24,"B - Performer",47.28,"C - Aspirant",50.38,"C - Aspirant",69.3,"B - Performer",61.52,"B - Performer",68.01,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Pathavalasa",64.33,70.19,"B - Performer",83.29,"A - Front Runner",75.16,"A - Front Runner",59.76,"C - Aspirant",49.48,"C - Aspirant",50.18,"C - Aspirant",68.27,"B - Performer",60.54,"B - Performer",70,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","V.Santhapalem",64.22,68.98,"B - Performer",87.37,"A - Front Runner",75.31,"A - Front Runner",64.81,"B - Performer",58.27,"C - Aspirant",48.47,"C - Aspirant",60.45,"B - Performer",56.55,"C - Aspirant",65.4,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Singanddorapalem",64.07,77.25,"A - Front Runner",83.18,"A - Front Runner",75.09,"A - Front Runner",56.39,"C - Aspirant",45.99,"C - Aspirant",57.04,"C - Aspirant",68.61,"B - Performer",59.73,"C - Aspirant",62.22,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Alamandakoduru",63.72,72.1,"B - Performer",82.72,"A - Front Runner",70.49,"B - Performer",54.62,"C - Aspirant",51.55,"C - Aspirant",53.72,"C - Aspirant",65.26,"B - Performer",62.92,"B - Performer",66.29,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Kintada",63.69,78.33,"A - Front Runner",86.02,"A - Front Runner",73.43,"B - Performer",54.49,"C - Aspirant",52.29,"C - Aspirant",54.42,"C - Aspirant",66.53,"B - Performer",50.17,"C - Aspirant",67.37,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Lankavanipalem",63.62,77.84,"A - Front Runner",82.58,"A - Front Runner",73.42,"B - Performer",50.47,"C - Aspirant",46.04,"C - Aspirant",58.76,"C - Aspirant",65.11,"B - Performer",65.03,"B - Performer",62.58,"B - Performer"
"Theme wise PAI Score of Gram Panchayat K.Kotapadu.xlsx","Andhra Pradesh","Anakapalli","K.Kotapadu","Pothanavalasa",63.26,63.99,"B - Performer",89.95,"A - Front Runner",76.68,"A - Front Runner",61.34,"B - Performer",49.03,"C - Aspirant",46.46,"C - Aspirant",62.66,"B - Performer",61.02,"B - Performer",68.79,"B - Performer"
